tmdb_id,imdb_id,title,status,budget_amount,budget_currency,revenue_amount,revenue_currency,producers,mpaa_rating
17991,tt0105569,Tetsuo II: Body Hammer,ok,,,,,Shinya Tsukamoto,
17993,tt0099762,Henry & June,ok,,,,,,NC-17
17995,tt0337996,Eddie Griffin: DysFunktional Family,ok,,,,,"David Permut, Paul Brooks, Eddie Griffin",
17997,tt0494206,Attack of the Gryphon,ok,,,,,,
18002,tt0199727,"Love, Honour and Obey",ok,,,,,,
18011,tt0209095,Leprechaun in the Hood,ok,,,,,,
18012,tt0251021,Christmas Unwrapped: The History of Christmas,ok,,,,,,
18015,tt0313597,Shark Attack 3: Megalodon,ok,,,,,Boaz Davidson,
18016,tt1276106,A Sister's Secret,ok,,,,,,
18017,tt0266078,Yolngu Boy,ok,,,645700,Australian dollar,Patricia Edgar,
18018,tt1727570,"Backstreet Boys: Live From The O2 Arena, London",ok,,,,,,
18019,tt0045943,Julius Caesar,ok,2070000,United States dollar,3920000,United States dollar,John Houseman,
18029,tt1064744,Dying Breed,ok,,,525384,Australian dollar,,
18030,tt0048261,Kiss Me Deadly,ok,,,,,"Robert Aldrich, Victor Saville",
18031,tt0416675,Dark Matter,ok,,,,,Janet Yang,
18033,tt0860467,Nora Roberts' Montana Sky,ok,,,,,,
18034,tt1171226,A Bunch of Amateurs,ok,,,,,David Parfitt,
18035,tt0444672,Moving McAllister,ok,,,,,"Kynan Griffin, Jason Faller",
18037,tt1296458,Varg Veum - Buried Dogs,ok,,,,,,
18038,tt0374275,Holiday Reunion,ok,,,,,,
18040,tt0460883,Night Skies,ok,,,,,Jerry Macaluso,
18043,tt0483776,Popcorn,ok,,,,,,
18044,tt0923824,Ogre,ok,,,,,,
18045,tt0402249,The Dark Hours,ok,500000,Canadian dollar,,,,
18046,tt1137439,Blue Gold: World Water Wars,ok,,,,,Mark Achbar,
18047,tt0068315,Brian's Song,ok,,,,,Paul Junger Witt,
18048,tt0289873,Brian's Song,ok,,,,,"Al Silverman, William Blinn, Paula Cale, Sean Maher, Elise Neal, Gale Sayers, Ben Gazzara, Mekhi Phifer",
18050,tt0036983,The Keys of the Kingdom,ok,,,,,Joseph L. Mankiewicz,
18051,tt0318763,Timecop: The Berlin Decision,ok,,,,,Mike Elliott,
18056,tt0828158,The Take,ok,,,,,,
18060,tt1330525,Beast Stalker,ok,,,,,"Albert Yeung, Dante Lam",
18063,tt0450426,Gallipoli,ok,,,,,,
18064,tt0939626,Japan's War in Colour,ok,,,,,,
18065,tt1097013,Next Day Air,ok,,,,,Michael Williams,
18066,tt0492459,The Gunpowder Plot: Exploding the Legend,ok,,,,,,
18068,tt0166090,Babar: King of the Elephants,ok,,,,,,
18072,tt0308772,Pure,ok,,,,,,
18074,tt0134630,Duets,ok,,,,,,
18080,tt0119848,Out to Sea,ok,,,,,"David T. Friendly, John Davis",
18082,tt0806938,Tired of Kissing Frogs,ok,,,,,,
18085,tt0436595,Roving Mars,ok,,,,,"Frank Marshall, George Butler",G
18086,tt0097390,Fright Night Part 2,ok,7500000,United States dollar,,,"Herb Jaffe, Miguel Tejada-Flores",
18087,tt0366920,Pride and Prejudice,ok,,,,,"Kynan Griffin, Jason Faller",
18088,tt0250491,Late Night Shopping,ok,,,,,,
18089,tt1076240,Miss Austen Regrets,ok,,,,,,
18091,tt0465653,Under The Greenwood Tree,ok,,,,,,
18093,tt0844794,Northanger Abbey,ok,,,,,,
18094,tt1157605,Anvil! The Story of Anvil,ok,,,,,Sacha Gervasi,
18095,tt0142232,Dragon Ball GT: A Hero's Legacy,ok,,,,,,
18096,tt0478329,The Gray Man,ok,,,,,,
18097,tt0150505,Fantasia Among the Squares,ok,,,,,,
18100,tt0034681,Dr. Renault's Secret,ok,,,,,Sol M. Wurtzel,
18112,tt1262863,Boogie Man: The Lee Atwater Story,ok,,,,,,
18113,tt0362511,National Lampoon Presents Dorm Daze,ok,,,,,,
18116,tt0765430,American Zombie,ok,,,,,,
18117,tt1135968,Dean Spanley,ok,,,,,,
18118,tt0064615,Mackenna's Gold,ok,7000000,United States dollar,,,"Carl Foreman, Dimitri Tiomkin",
18119,tt0444999,Crusty Demons of Dirt 3: Aerial Assault,ok,,,,,,
18120,tt1272013,Brain Drain,ok,,,,,"Mercedes Gamero, Daniel Écija",
18122,tt1399952,The Inhabited Island 2: Rebellion,ok,,,,,,
18123,tt0419491,Believe in Me,ok,,,,,Caldecot Chubb,
18125,tt0091859,"Rita, Sue and Bob Too",ok,,,,,Oscar Lewenstein,
18128,tt0200529,Chris Rock: Bring the Pain,ok,,,,,,
18129,tt0099703,The Grifters,ok,,,,,"Martin Scorsese, Robert A. Harris",
18131,tt1186788,Baby on Board,ok,,,,,Emilio Ferrari,
18132,tt0469443,Izzat,ok,,,,,John M. Jacobsen,
18133,tt0107889,The Program,ok,,,,,Samuel Goldwyn Jr.,R
18141,tt0102571,The Elementary School,ok,,,,,Jaromír Lukáš,
18142,tt0079794,The Call-up,ok,,,,,Bo Jonsson,
18143,tt0373960,She and Her Cat,ok,,,,,,
18146,tt0053399,Up Periscope,ok,,,,,Aubrey Schenck,
18148,tt0046438,Tokyo Story,ok,,,,,Takeshi Yamamoto,
18149,tt0255668,Vandanam,ok,,,,,P. K. R. Pillai,
18150,tt0770796,Planet B-Boy,ok,,,,,Benson Lee,
18151,tt0762133,Shadow Company,ok,,,,,,
18152,tt0807956,Occupation 101: Voices of the Silenced Majority,ok,,,,,,
18153,tt0161216,Steal This Movie,ok,,,,,"Jon Avnet, Vincent D'Onofrio",
18154,tt0322005,The Deviants,ok,,,,,,
18155,tt1043695,Journal of a Contract Killer,ok,,,,,,
18158,tt0049169,Earth vs. the Flying Saucers,ok,,,,,"Sam Katzman, Charles H. Schneer",
18161,tt0096328,U2: Rattle and Hum,ok,,,,,,
18164,tt0417385,12 and Holding,ok,,,,,Amy Robinson,
18165,tt0246404,The 24th Day,ok,,,,,Liliana Lovell,
18166,tt0395424,3 Needles,ok,,,,,Michael Gleissner,
18167,tt0119576,Another 9 1/2 Weeks,ok,,,,,Staffan Ahrenberg,
18168,tt0199314,About Adam,ok,,,,,,
18171,tt0847214,All God's Children Can Dance,ok,,,,,,
18173,tt0829421,The American Poop Movie,ok,,,,,,
18174,tt0047119,An Inspector Calls,ok,,,,,A. D. Peters,
18175,tt0448993,The Art of Travel,ok,,,,,,
18177,tt0469683,Automaton Transfusion,ok,,,,,Geoffrey James Clark,
18178,tt0834102,Shadows,ok,4500000,euro,,,,
18180,tt0383050,Wee Sing in Sillyville,ok,,,,,,
18181,tt0912590,Manda Bala (Send a Bullet),ok,,,,,,
18182,tt1340418,An American Girl: Chrissa Stands Strong,ok,,,,,"Cami Winikoff, David Higgins, Mark Amin",
18183,tt0103994,Like Water for Chocolate,ok,,,,,Alfonso Arau,
18187,tt1149583,Flow: For Love of Water,ok,,,,,Steven Starr,
18188,tt0069974,"Digby, the Biggest Dog in the World",ok,,,,,Walter Shenson,
18189,tt0327643,Dirty Love,ok,,,,,"Kimberley Kates, Jenny McCarthy, Michael Manasseri, Rod Hamilton",
18190,tt0109665,Dream Lover,ok,,,,,,
18191,tt0443496,Edmond,ok,10000000,United States dollar,,,,R
18192,tt0246628,Focus,ok,,,,,"Michael Bloomberg, Neal Slavin",
18196,tt0076683,The Sentinel,ok,,,4000000,United States dollar,Jeffrey Konvitz,
18197,tt0096018,Running on Empty,ok,7000000,United States dollar,,,"Amy Robinson, Griffin Dunne",
18198,tt1201561,Barbie Mariposa,ok,,,,,,
18199,tt1350491,Frankie Boyle: Live,ok,,,,,,
18200,tt0038279,13 Rue Madeleine,ok,,,,,Charles Brackett,
18204,tt1316029,Willi and the wonders of this world,ok,,,,,,
18205,tt0112619,Midaq Alley,ok,,,,,Alfredo Ripstein,
18206,tt0472259,Alone With Her,ok,,,,,Robert Engelman,
18208,tt0479275,Beautiful Ohio,ok,,,,,,
18209,tt0061391,Bedazzled,ok,770000,United States dollar,,,Stanley Donen,M
18210,tt0371572,Beneath Still Waters,ok,,,,,Brian Yuzna,
18211,tt0430918,Berkeley,ok,,,,,Bobby Roth,
18212,tt0168987,Better Than Chocolate,ok,,,,,,
18213,tt0874869,Bikini Bloodbath,ok,,,,,Robert Cosgrove,
18214,tt0094750,Black Eagle,ok,,,,,,
18216,tt0995060,Brutal Massacre: A Comedy,ok,,,,,,
18217,tt0479199,Buried Alive,ok,,,,,Deborah Del Prete,
18218,tt0995061,The Business of Being Born,ok,,,,,Ricki Lake,
18219,tt0443446,Don't Tell,ok,,,,,Riccardo Tozzi,
18220,tt0114151,Poison Ivy 2: Lily,ok,,,,,,
18221,tt0290296,Space Station 3D,ok,1000000,United States dollar,127000000,United States dollar,,
18222,tt0119908,Poison Ivy: The New Seduction,ok,,,,,,
18223,tt1131749,Poison Ivy: The Secret Society,ok,,,,,,
18224,tt0471588,Bionicle 3: Web of Shadows,ok,,,,,,
18225,tt0268374,The Dog Trick,ok,,,,,,
18229,tt0037166,Passage to Marseille,ok,,,,,Hal B. Wallis,
18230,tt0419372,Supervolcano,ok,,,,,,
18232,tt1330607,If You Are the One,ok,,,,,,
18238,tt1020885,Lesbian Vampire Killers,ok,,,,,Paul Hupfield,
18242,tt0108069,The Secret Adventures of Tom Thumb,ok,,,,,,
18245,tt0493419,True True Lie,ok,,,,,,
18247,tt1212986,Spectacular!,ok,,,,,,
18248,tt0312700,The Foreigner,ok,,,,,"Andrew Stevens, Elie Samaha, Steven Seagal",
18250,tt0068503,Dr. Phibes Rises Again,ok,,,,,Samuel Z. Arkoff,
18256,tt0112643,Castle Freak,ok,,,,,"Albert Band, Charles Band",R
18257,tt0071221,Black Belt Jones,ok,,,,,Fred Weintraub,
18259,tt0074213,Black Samurai,ok,,,,,,
18262,tt0042648,Kiss Tomorrow Goodbye,ok,,,,,William Cagney,
18264,tt0048342,The Man from Laramie,ok,,,,,William Goetz,
18265,tt0108176,Remote Control,ok,,,,,Jón Ólafsson,
18269,tt0249677,Lady and the Tramp II: Scamp's Adventure,ok,,,,,,G
18273,tt0411323,Downloading Nancy,ok,,,,,,
18274,tt0068615,Frogs,ok,,,,,George Edwards,PG
18278,tt1230211,Perkins' 14,ok,,,,,,
18279,tt0388318,Frozen Land,ok,,,,,Markus Selin,
18280,tt0270444,Journey into Amazing Caves,ok,,,,,,
18281,tt0042960,Side Street,ok,,,,,Sam Zimbalist,
18283,tt0046807,Brigadoon,ok,,,,,Arthur Freed,
18287,tt0067809,Support Your Local Gunfighter,ok,,,,,Bill Finnegan,
18290,tt0848542,Arranged,ok,,,,,,
18291,tt1151928,Cyborg Soldier,ok,,,,,,
18292,tt0262432,George Washington,ok,42000,United States dollar,247406,United States dollar,David Gordon Green,
18295,tt0316494,Laughter and Punishment,ok,,,,,,
18296,tt0271935,August 15th,ok,,,,,Luc Besson,
18298,tt0286009,The Three Kings,ok,,,,,,
18300,tt0293116,Jet Lag,ok,,,,,Alain Sarde,
18302,tt0317234,Chihwaseon,ok,,,,,Lee Tae-won,
18362,tt1047610,Doug Stanhope: No Refunds,ok,,,,,,
18366,tt0455093,Célibataires,ok,,,,,,
18371,tt0348591,My Tutor Friend,ok,,,,,,
18372,tt0390042,Too Beautiful to Lie,ok,,,,,,
18373,tt0060395,The Family Way,ok,,,,,"John Boulting, Roy Boulting",
18374,tt1432078,My Girlfriend Is an Agent,ok,,,,,Chun Sung-Il,
18375,tt0938291,A Stranger's Heart,ok,,,,,,
18376,tt0389805,Ice Rain,ok,,,,,,
18377,tt0940642,200 Pounds Beauty,ok,,,,,,
18379,tt1043749,Everything Is Fine,ok,,,,,Nicole Robert,
18380,tt1275521,Babine,ok,,,,,,
18381,tt1163752,"It's Not Me, I Swear!",ok,,,,,"Kim McCraw, Luc Déry",
18382,tt0368780,High Octane 3,ok,,,,,,
18383,tt0777808,Almost Love,ok,,,,,,
18384,tt1360795,Scandal Makers,ok,,,,,Ahn Byeong-ki,
18385,tt0332639,Together,ok,,,,,Chen Hong,
18387,tt0077235,Big Wednesday,ok,,,,,Buzz Feitshans,
18389,tt0093416,The Lighthorsemen,ok,,,1617288,Australian dollar,"Ian Jones, Simon Wincer",
18391,tt0085470,Easy Money,ok,,,,,,
18392,tt0109723,Embrace of the Vampire,ok,,,,,Alan Mruvka,
18394,tt0191996,Essex Boys,ok,,,,,Jeff Pope,
18397,tt0834539,Fall Down Dead,ok,,,,,,
18398,tt0047542,Suddenly,ok,,,1400000,United States dollar,Robert Bassler,
18399,tt1167825,The Glorious Team Batista,ok,,,,,,
18400,tt1160012,Hello Goodbye,ok,,,,,Fabio Conversi,
18404,tt0398839,Cattle Call,ok,,,,,,
18408,tt0298798,Cherish,ok,,,,,Mark Burton,
18409,tt0385779,L’incomparable Mademoiselle C.,ok,,,,,,
18411,tt0331189,Bat Thumb,ok,,,,,,
18412,tt0783665,Beyond Hatred,ok,,,,,,
18413,tt0309369,The Blair Thumb,ok,,,,,,
18414,tt0116768,Kids in the Hall: Brain Candy,ok,8000000,United States dollar,2654308,United States dollar,Lorne Michaels,R
18417,tt0123209,The Other Sister,ok,,,,,David Hoberman,
18419,tt0295736,Shooting Stars,ok,,,,,,
18421,tt0498097,Climates,ok,,,,,Nuri Bilge Ceylan,
18422,tt0475711,Sad Movie,ok,,,,,,
18424,tt0403946,Cloud 9,ok,,,,,,
18425,tt0432264,Clubland,ok,,,1501002,Australian dollar,,
18426,tt0468704,Daisy,ok,,,,,Jeong Hun-tak,
18427,tt1118043,Cold Heart Canyon,ok,,,,,,
18428,tt0391877,Confess,ok,,,,,,
18429,tt1105270,Consignment,ok,,,,,,
18431,tt1232162,Forever the Moment,ok,,,,,,
18432,tt0494279,Corporate Affairs,ok,,,,,,
18434,tt0443474,Crazy,ok,,,,,,
18435,tt0245407,Crush,ok,,,,,,
18436,tt0417586,Dangerous Parking,ok,,,,,Richard Johns,
18437,tt0428446,The Darwin Awards,ok,,,,,"Jason Blum, Frank Capra III",
18438,tt1499666,Castaway on the Moon,ok,,,,,Kang Woo-suk,
18440,tt0499456,Days of Darkness,ok,,,,,Kurt Andersen,
18441,tt1160317,Death of a Ghost Hunter,ok,,,,,,
18442,tt0357585,Decoys,ok,,,,,,
18443,tt0400347,Decoys 2: Alien Seduction,ok,,,,,,
18445,tt1097649,The Russell Girl,ok,,,,,,
18446,tt0088213,Swing Shift,ok,15000000,United States dollar,,,,PG
18447,tt0053461,The Young Land,ok,,,,,Cornelius Vanderbilt Whitney,
18449,tt0054795,The Deadly Companions,ok,,,,,Charles B. Fitzsimons,
18450,tt0072448,Zorro,ok,,,,,Luciano Martino,
18451,tt0118163,The Whole Wide World,ok,,,,,"Dan Ireland, Carl Colpaert, Vincent D'Onofrio",
18452,tt0236009,Bamse i Trollskogen,ok,,,,,,
18454,tt0455490,"Fly, Daddy, Fly",ok,,,,,,
18456,tt0307923,Adolphe,ok,,,,,,
18457,tt0283957,Dead Weight,ok,,,,,Thomas Langmann,
18458,tt0163186,Rowan Atkinson Live,ok,,,,,,
18460,tt0186397,The New Eve,ok,,,,,Paulo Branco,
18461,tt0329584,Feelings,ok,7600000,euro,8200000,euro,Claude Berri,
18464,tt1233458,Lovers of 6 Years,ok,,,,,,
18465,tt0996952,The Maiden and the Wolves,ok,,,,,,
18466,tt1003027,What If...?,ok,,,,,,
18467,tt0491162,Spiral,ok,,,,,,
18468,tt1122599,Momma's Man,ok,,,,,,
18472,tt1227177,Driven to Kill,ok,,,,,,
18477,tt0089274,The Hills Have Eyes Part 2,ok,700000,United States dollar,,,Peter Locke,
18484,tt0413466,Wassup Rockers,ok,,,,,Larry Clark,
18486,tt0399040,My Girl,ok,,,,,,
18489,tt1352852,The Yes Men Fix the World,ok,,,,,,
18492,tt0282658,Killer Tattoo,ok,,,,,,
18493,tt0088919,Chronos,ok,,,,,Ron Fricke,
18495,tt0104283,Folks!,ok,,,,,"Steve Golin, Monty Montgomery",
18496,tt0878657,The Cellar Door,ok,,,,,,
18497,tt0400420,Exiles,ok,,,,,Tony Gatlif,
18500,tt0418131,The Sandlot 2,ok,,,,,,
18502,tt0090094,The Stuff,ok,,,,,,
18503,tt0366287,Caterina in the Big City,ok,,,,,"Giovanni Stabilini, Marco Chimenz, Ricardo Tozzi",
18504,tt0428304,C'est pas tout à fait la vie dont j'avais rêvé,ok,,,,,Paulo Branco,
18505,tt0915460,Grizzly Park,ok,,,,,,
18506,tt0426148,Once Upon A Mattress,ok,,,,,,
18507,tt1042570,Tu£sday,ok,,,,,Jonathan Parsons,
18508,tt0384639,Uno,ok,,,,,,
18509,tt0094824,Caddyshack II,ok,,,,,"Neil Canton, Jon Peters, Peter Guber",
18510,tt0057503,New Tale of Zatoichi,ok,,,,,,
18511,tt0057715,Zatoichi the Fugitive,ok,,,,,,
18512,tt0056470,Sergeants 3,ok,,,,,"Frank Sinatra, Howard W. Koch",
18513,tt0060736,The Naked Prey,ok,,,,,Cornel Wilde,
18516,tt0479341,Adam Resurrected,ok,,,,,Ehud Bleiberg,
18517,tt0416051,Mr. Fix It,ok,,,,,,R
18520,tt0799916,Al Franken: God Spoke,ok,,,,,,
18526,tt1233461,BA:BO - Miracle of Giving Fool,ok,,,,,,
18527,tt0902306,Madonna: The Confessions Tour,ok,,,,,"Guy Oseary, Madonna",
18528,tt0385737,Happy_Ero_Christmas,ok,,,,,,
18529,tt0479044,Crips and Bloods: Made in America,ok,,,,,Quincy Jones III,
18530,tt1034302,The Cry of the Owl,ok,,,,,,
18531,tt0440961,Beautiful Dreamer,ok,,,,,,
18534,tt0302498,Raising Flagg,ok,,,,,,
18535,tt0050659,Loving You,ok,,,,,Hal B. Wallis,
18538,tt0326835,Dot the I,ok,,,306224,United States dollar,George Duffield,
18539,tt0034297,Tobacco Road,ok,,,,,Darryl F. Zanuck,
18540,tt0496304,Freezer Burn,ok,,,,,,
18543,tt0105251,Revenge of the Nerds III: The Next Generation,ok,,,,,,
18547,tt0808265,The Ferryman,ok,,,,,,
18548,tt1042499,Filth and Wisdom,ok,,,,,,
18549,tt0432290,Flannel Pajamas,ok,,,,,,
18551,tt0106926,Flesh and Bone,ok,,,,,"Paula Weinstein, Mark Rosenberg",
18553,tt0179182,Forever Mine,ok,,,,,Kathleen Haase,
18554,tt0443512,Forgiving the Franklins,ok,,,,,,
18555,tt0116353,Foxfire,ok,,,,,Mike Figgis,
18556,tt0973790,Steel Trap,ok,,,,,,
18557,tt0902952,Acolytes,ok,,,,,,
18558,tt0475380,Scenes of a Sexual Nature,ok,,,,,Vadim Jean,
18560,tt0159914,Soul Music,ok,,,,,,
18561,tt0160620,Oxygen,ok,,,,,Richard Shepard,
18562,tt0035958,Gung Ho!,ok,,,,,Walter Wanger,
18563,tt0353164,Adrenaline Rush: The Science of Risk,ok,,,,,,
18564,tt1833123,Uffe Holms Flash back,ok,,,,,,
18565,tt0949566,Mick Øgendahl: UNDSKYLD!,ok,,,,,,
18566,tt0425249,Mick Øgendahl: Tåfræser,ok,,,,,,
18567,tt0063304,Magic in Town,ok,,,,,,
18568,tt0069446,The Master Touch,ok,,,,,Marina Cicogna,
18569,tt0031602,Made for Each Other,ok,,,,,David O. Selznick,
18571,tt1131747,Phantom Punch,ok,,,,,"Marek Posival, Ving Rhames",
18574,tt0380779,King Ubu,ok,,,,,,
18575,tt0105185,The Pigs,ok,,,,,Juliusz Machulski,
18586,tt0496319,The Hottest State,ok,,,,,Alexis Alexanian,
18588,tt0090567,52 Pick-Up,ok,,,,,"Yoram Globus, Menahem Golan",R
18589,tt0068164,The Abductors,ok,,,,,,
18590,tt0466665,The Architect,ok,,,,,Mark Cuban,
18591,tt0111549,Uncovered,ok,,,,,,
18592,tt0139030,Around the Fire,ok,,,,,,
18595,tt0878674,Garage,ok,,,,,Ed Guiney,
18596,tt0791178,The Jammed,ok,,,361524,Australian dollar,Dee McLachlan,
18598,tt0469429,Her Best Move,ok,,,,,,
18602,tt0300214,Morvern Callar,ok,,,,,"Robyn Slovo, George S. J. Faber, Charles Pattinson",
18603,tt0116481,Hands on a Hardbody: The Documentary,ok,,,,,,
18604,tt1308644,A Global Warning?,ok,,,,,,
18606,tt0453446,Alien Planet,ok,,,,,,
18607,tt0469055,Comme t'y es belle !,ok,,,,,Jani Thiltges,
18609,tt1101665,Shaurya,ok,,,,,,
18610,tt1176960,One Two Three,ok,,,,,,
18611,tt0431074,Frostbite,ok,,,,,,
18612,tt0047985,The Desperate Hours,ok,,,,,William Wyler,
18613,tt0765451,Fugitive Pieces,ok,,,,,Robert Lantos,
18614,tt0084548,Interrogation,ok,,,,,,
18616,tt1090671,No Man's Land: The Rise of Reeker,ok,,,,,,
18618,tt0483631,Gettin' It,ok,,,,,,
18619,tt0783522,Ghetto,ok,,,,,,
18621,tt0133412,Best Laid Plans,ok,,,,,"Sean Bailey, Betsy Beers, Chris Moore",
18624,tt0057714,Zatoichi on the Road,ok,,,,,,
18626,tt1332696,The Triumphant Return of General Rouge,ok,,,,,,
18627,tt0061856,Son of Godzilla,ok,,,,,Tomoyuki Tanaka,
18628,tt0061343,Very Happy Alexander,ok,,,,,Danièle Delorme,
18631,tt0103805,Beyond the Law,ok,,,,,Richard N. Gladstein,
18632,tt0796314,A Dog's Breakfast,ok,,,,,John G. Lenic,
18633,tt0499570,Slipstream,ok,,,,,,
18634,tt0450367,Puzzlehead,ok,,,,,,
18635,tt1104806,One Week,ok,,,,,"Michael McGowan, Joshua Jackson",
18637,tt0313966,Private Call,ok,,,,,,
18638,tt0444626,Faith of My Fathers,ok,,,,,,
18639,tt0053825,Flaming Star,ok,,,,,David Weisbart,
18642,tt0053848,G.I. Blues,ok,,,,,Hal B. Wallis,
18643,tt0055992,Follow That Dream,ok,,,,,"Charles Lederer, David Weisbart, Richard P. Powell",
18644,tt0051818,King Creole,ok,,,,,Hal B. Wallis,
18645,tt0056585,Tickle Me,ok,,,,,"Edward Bernds, Elwood Ullman",
18646,tt0043983,Royal Wedding,ok,,,,,Arthur Freed,
18647,tt0055257,One-Eyed Jacks,ok,6000000,United States dollar,,,"George Glass, Walter Seltzer",
18648,tt0040915,Under California Stars,ok,,,,,Edward J. White,
18649,tt0039645,My Favorite Brunette,ok,,,,,Danny Dare,
18650,tt0043567,Miss Julie,ok,,,,,Rune Waldekranz,
18652,tt0872224,Street Thief,ok,,,,,,
18653,tt1144865,Beyoncé: The Experience Live,ok,,,,,Beyoncé,
18654,tt0460732,Caffeine,ok,,,,,David Peters,
18658,tt0109443,Clean Slate,ok,,,,,Richard D. Zanuck,
18660,tt0072653,The Apple Dumpling Gang,ok,,,,,,
18665,tt0114437,High Risk,ok,,,11403790,Hong Kong dollar,Wong Jing,R
18666,tt0075439,New Fist of Fury,ok,,,456787,Hong Kong dollar,Hsu Li-Hwa,
18667,tt0105655,Swordsman III: The East Is Red,ok,,,,,Tsui Hark,
18670,tt0110054,Legend of the Red Dragon,ok,,,,,Jet Li,
18671,tt0042530,Gun Crazy,ok,400000,United States dollar,,,"Maurice King, Frank King",
18672,tt0103295,The Legend of the Swordsman,ok,,,,,Tsui Hark,
18673,tt1105709,8 x 10 Tasveer,ok,,,,,,
18674,tt0111835,The Bodyguard from Beijing,ok,,,11193177,Hong Kong dollar,Jet Li,
18676,tt1229370,The Lost Treasure of the Grand Canyon,ok,,,,,,
18680,tt0087247,Fear City,ok,,,,,,
18682,tt0059224,Girl Happy,ok,,,,,"Harvey Bullock, Joe Pasternak",
18683,tt0098319,Shirley Valentine,ok,,,38000000,United States dollar,Lewis Gilbert,R
18684,tt0056138,Kid Galahad,ok,,,,,David Weisbart,
18688,tt0064155,Charro!,ok,,,,,Charles Marquis Warren,G
18690,tt0061015,Spinout,ok,,,,,Joe Pasternak,
18691,tt0060429,Frankie and Johnny,ok,,,,,Edward Small,
18692,tt0057083,Fun in Acapulco,ok,,,,,Hal B. Wallis,
18694,tt0065537,Change of Habit,ok,,,,,Joe Connelly,
18695,tt0100771,Thieves of Fortune,ok,,,,,,
18696,tt0052604,The Giant of Marathon,ok,,,,,Bruno Vailati,
18698,tt0044762,Jack and the Beanstalk,ok,,,,,"Bud Abbott, Lou Costello",
18700,tt0039035,Till the Clouds Roll By,ok,,,,,Arthur Freed,
18702,tt0034055,Pot o' Gold,ok,,,,,James Roosevelt,
18703,tt0040626,My Dear Secretary,ok,,,,,,
18704,tt0289181,Failan,ok,,,,,,
18705,tt0031678,Mr. Moto's Last Warning,ok,,,,,Sol M. Wurtzel,
18706,tt0035317,Sherlock Holmes and the Secret Weapon,ok,200000,United States dollar,,,,
18707,tt0090342,"Twinkle, Twinkle Lucky Stars",ok,,,,,"Raymond Chow, Eric Tsang, Leonard Ho",
18711,tt0376890,Silver City,ok,,,,,Maggie Renzi,
18712,tt0041841,Sands of Iwo Jima,ok,1000000,United States dollar,7803339,United States dollar,Edmund Grainger,
18713,tt0110189,The Jerky Boys,ok,,,,,"Roger Birnbaum, Joe Roth",
18714,tt1210359,Second Hand Wedding,ok,,,,,,
18715,tt2088775,Saving the Death,ok,,,,,,
18721,tt0048055,The Far Country,ok,,,,,Aaron Rosenberg,
18722,tt0104926,Mr. Baseball,ok,40000000,United States dollar,20883046,United States dollar,Fred Schepisi,PG-13
18724,tt0051380,Attack of the 50 Foot Woman,ok,,,,,Bernard Woolner,
18725,tt0113153,The Enforcer,ok,,,,,"Tiffany Chen, Wong Jing",
18726,tt0403407,Perfect Creature,ok,,,,,"Haneet Vaswani, Tim Sanders",
18727,tt0035979,Heaven Can Wait,ok,,,,,Ernst Lubitsch,
18731,tt0108593,Last Hero in China,ok,,,18178129,Hong Kong dollar,Jet Li,
18733,tt1156447,Happy Flight,ok,,,14160032,United States dollar,,
18735,tt0077541,Magnificent Bodyguards,ok,,,,,Lo Wei,
18739,tt1080012,Faintheart,ok,,,,,"The Squirrels, Nick Love",
18741,tt0085864,Fearless Hyena 2,ok,,,,,Lo Wei,
18742,tt0863080,The House Next Door,ok,,,,,,
18747,tt0434008,Election,ok,,,,,"Dennis Law, Johnnie To",
18749,tt1190537,Bloodline,ok,,,,,,
18754,tt1980198,Mysterious Island,ok,,,,,Jing Chris Liu,
18755,tt1065106,Pigs,ok,,,,,,
18756,tt1105739,The Joy of Singing,ok,,,,,,
18758,tt0076227,To Kill with Intrigue,ok,,,292664.9,Hong Kong dollar,Lo Wei,
18759,tt1185837,The Cell 2,ok,,,,,,
18760,tt0078128,Spiritual Kung Fu,ok,,,,,Lo Wei,
18761,tt1440278,Practical Joke,ok,,,,,Pavel Lungin,
18762,tt0112537,Blue Juice,ok,,,,,Simon Relph,
